Results for track_01.txt:
Iteration 37: Moves: 35, Runtime: 2109.18ms
Iteration 38: Moves: 35, Runtime: 2155.33ms
Iteration 39: Moves: 35, Runtime: 2120.73ms
Iteration 40: Moves: 35, Runtime: 2116.58ms
Iteration 41: Moves: 35, Runtime: 2080.44ms
Iteration 42: Moves: 35, Runtime: 2097.91ms
Iteration 43: Moves: 35, Runtime: 2177.39ms
Iteration 44: Moves: 35, Runtime: 2096.14ms
Iteration 45: Moves: 35, Runtime: 2097.78ms
Iteration 46: Moves: 35, Runtime: 2098.34ms
Iteration 47: Moves: 35, Runtime: 2127.60ms
Iteration 48: Moves: 35, Runtime: 2110.74ms
Iteration 49: Moves: 35, Runtime: 2120.53ms
Iteration 50: Moves: 35, Runtime: 2100.86ms
Best Moves: 35 moves
Average Moves: 35.00 moves
Deviation Moves: 0.00 moves
Best Runtime: 2057.09ms
Average Runtime: 2127.16ms
Deviation Runtime: 51.84ms

